plate_id,well,base_medium,transformer,inoculation,time,absorbance
FWP1,A1,SES-T0,NJP10,blank,d1,0.1032
FWP1,A1,SES-T0,NJP10,blank,d2,0.1035
FWP1,A1,SES-T0,NJP10,blank,d3,0.1026
FWP1,A1,SES-T0,NJP10,blank,d4,0.1032
FWP1,A1,SES-T0,NJP10,blank,d5,0.1035
FWP1,A1,SES-T0,NJP10,blank,d6,0.1041
FWP1,A1,SES-T0,NJP10,blank,d7,0.1037
FWP1,A1,SES-T0,NJP10,blank,d8,0.1037
FWP1,A2,SES-T0,NJP10,blank,d1,0.1024
FWP1,A2,SES-T0,NJP10,blank,d2,0.1027
FWP1,A2,SES-T0,NJP10,blank,d3,0.1008
FWP1,A2,SES-T0,NJP10,blank,d4,0.1014
FWP1,A2,SES-T0,NJP10,blank,d5,0.1026
FWP1,A2,SES-T0,NJP10,blank,d6,0.1034
FWP1,A2,SES-T0,NJP10,blank,d7,0.1023
FWP1,A2,SES-T0,NJP10,blank,d8,0.1027
FWP1,A3,SES-T0,NJP10,NJP10,d1,0.0994
FWP1,A3,SES-T0,NJP10,NJP10,d2,0.1191
FWP1,A3,SES-T0,NJP10,NJP10,d3,0.3874
FWP1,A3,SES-T0,NJP10,NJP10,d4,0.6339
FWP1,A3,SES-T0,NJP10,NJP10,d5,0.7476
FWP1,A3,SES-T0,NJP10,NJP10,d6,0.6703
FWP1,A3,SES-T0,NJP10,NJP10,d7,0.6176
FWP1,A3,SES-T0,NJP10,NJP10,d8,0.3998
FWP1,A4,SES-T0,NJP10,G7,d1,0.1064
FWP1,A4,SES-T0,NJP10,G7,d2,0.107
FWP1,A4,SES-T0,NJP10,G7,d3,0.1149
FWP1,A4,SES-T0,NJP10,G7,d4,0.1101
FWP1,A4,SES-T0,NJP10,G7,d5,0.1118
FWP1,A4,SES-T0,NJP10,G7,d6,0.1128
FWP1,A4,SES-T0,NJP10,G7,d7,0.1137
FWP1,A4,SES-T0,NJP10,G7,d8,0.1167
FWP1,A5,SES-T0,NJP10,CMF9,d1,0.1057
FWP1,A5,SES-T0,NJP10,CMF9,d2,0.1097
FWP1,A5,SES-T0,NJP10,CMF9,d3,0.1328
FWP1,A5,SES-T0,NJP10,CMF9,d4,0.1105
FWP1,A5,SES-T0,NJP10,CMF9,d5,0.1536
FWP1,A5,SES-T0,NJP10,CMF9,d6,0.1119
FWP1,A5,SES-T0,NJP10,CMF9,d7,0.1099
FWP1,A5,SES-T0,NJP10,CMF9,d8,0.1108
FWP1,A6,SES-T0,NJP10,KF19,d1,0.1039
FWP1,A6,SES-T0,NJP10,KF19,d2,0.1069
FWP1,A6,SES-T0,NJP10,KF19,d3,0.1259
FWP1,A6,SES-T0,NJP10,KF19,d4,0.1039
FWP1,A6,SES-T0,NJP10,KF19,d5,0.2355
FWP1,A6,SES-T0,NJP10,KF19,d6,0.1823
FWP1,A6,SES-T0,NJP10,KF19,d7,0.1084
FWP1,A6,SES-T0,NJP10,KF19,d8,0.1083
FWP1,A7,SES-T0,NJP10,G7d8,d1,0.1006
FWP1,A7,SES-T0,NJP10,G7d8,d2,0.1027
FWP1,A7,SES-T0,NJP10,G7d8,d3,0.1342
FWP1,A7,SES-T0,NJP10,G7d8,d4,0.0981
FWP1,A7,SES-T0,NJP10,G7d8,d5,0.1834
FWP1,A7,SES-T0,NJP10,G7d8,d6,0.2302
FWP1,A7,SES-T0,NJP10,G7d8,d7,0.1027
FWP1,A7,SES-T0,NJP10,G7d8,d8,0.1018
FWP1,A8,SES-T0,NJP10,NJP01,d1,0.1092
FWP1,A8,SES-T0,NJP10,NJP01,d2,0.1097
FWP1,A8,SES-T0,NJP10,NJP01,d3,0.1474
FWP1,A8,SES-T0,NJP10,NJP01,d4,0.1182
FWP1,A8,SES-T0,NJP10,NJP01,d5,0.1159
FWP1,A8,SES-T0,NJP10,NJP01,d6,0.2003
FWP1,A8,SES-T0,NJP10,NJP01,d7,0.1101
FWP1,A8,SES-T0,NJP10,NJP01,d8,0.11
FWP1,A9,SES-T0,NJP10,CMF4,d1,0.0988
FWP1,A9,SES-T0,NJP10,CMF4,d2,0.099
FWP1,A9,SES-T0,NJP10,CMF4,d3,0.1469
FWP1,A9,SES-T0,NJP10,CMF4,d4,0.1189
FWP1,A9,SES-T0,NJP10,CMF4,d5,0.1016
FWP1,A9,SES-T0,NJP10,CMF4,d6,0.1022
FWP1,A9,SES-T0,NJP10,CMF4,d7,0.103
FWP1,A9,SES-T0,NJP10,CMF4,d8,0.106
FWP1,A10,SES-T0,NJP10,G2,d1,0.1011
FWP1,A10,SES-T0,NJP10,G2,d2,0.1001
FWP1,A10,SES-T0,NJP10,G2,d3,0.151
FWP1,A10,SES-T0,NJP10,G2,d4,0.1235
FWP1,A10,SES-T0,NJP10,G2,d5,0.1036
FWP1,A10,SES-T0,NJP10,G2,d6,0.1058
FWP1,A10,SES-T0,NJP10,G2,d7,0.1095
FWP1,A10,SES-T0,NJP10,G2,d8,0.1109
FWP1,A11,SES-T0,NJP10,NJP02,d1,0.1023
FWP1,A11,SES-T0,NJP10,NJP02,d2,0.0971
FWP1,A11,SES-T0,NJP10,NJP02,d3,0.1401
FWP1,A11,SES-T0,NJP10,NJP02,d4,0.1033
FWP1,A11,SES-T0,NJP10,NJP02,d5,0.1013
FWP1,A11,SES-T0,NJP10,NJP02,d6,0.1098
FWP1,A11,SES-T0,NJP10,NJP02,d7,0.1169
FWP1,A11,SES-T0,NJP10,NJP02,d8,0.116
FWP1,A12,SES-T0,NJP10,G7dB,d1,0.1062
FWP1,A12,SES-T0,NJP10,G7dB,d2,0.0991
FWP1,A12,SES-T0,NJP10,G7dB,d3,0.1327
FWP1,A12,SES-T0,NJP10,G7dB,d4,0.1009
FWP1,A12,SES-T0,NJP10,G7dB,d5,0.1055
FWP1,A12,SES-T0,NJP10,G7dB,d6,0.1276
FWP1,A12,SES-T0,NJP10,G7dB,d7,0.1273
FWP1,A12,SES-T0,NJP10,G7dB,d8,0.1211
FWP1,A13,SES-T0,NJP10,NJP21,d1,0.1061
FWP1,A13,SES-T0,NJP10,NJP21,d2,0.1065
FWP1,A13,SES-T0,NJP10,NJP21,d3,0.1403
FWP1,A13,SES-T0,NJP10,NJP21,d4,0.1033
FWP1,A13,SES-T0,NJP10,NJP21,d5,0.1077
FWP1,A13,SES-T0,NJP10,NJP21,d6,0.1274
FWP1,A13,SES-T0,NJP10,NJP21,d7,0.1273
FWP1,A13,SES-T0,NJP10,NJP21,d8,0.122
FWP1,A14,SES-T0,NJP10,G7dA,d1,0.1092
FWP1,A14,SES-T0,NJP10,G7dA,d2,0.1011
FWP1,A14,SES-T0,NJP10,G7dA,d3,0.1497
FWP1,A14,SES-T0,NJP10,G7dA,d4,0.1001
FWP1,A14,SES-T0,NJP10,G7dA,d5,0.1021
FWP1,A14,SES-T0,NJP10,G7dA,d6,0.1043
FWP1,A14,SES-T0,NJP10,G7dA,d7,0.1087
FWP1,A14,SES-T0,NJP10,G7dA,d8,0.1102
FWP1,A15,SES-T0,NJP10,CMF18,d1,0.1046
FWP1,A15,SES-T0,NJP10,CMF18,d2,0.1068
FWP1,A15,SES-T0,NJP10,CMF18,d3,0.1532
FWP1,A15,SES-T0,NJP10,CMF18,d4,0.1209
FWP1,A15,SES-T0,NJP10,CMF18,d5,0.1077
FWP1,A15,SES-T0,NJP10,CMF18,d6,0.1093
FWP1,A15,SES-T0,NJP10,CMF18,d7,0.1095
FWP1,A15,SES-T0,NJP10,CMF18,d8,0.1103
FWP1,A16,SES-T0,NJP10,NJP03,d1,0.1023
FWP1,A16,SES-T0,NJP10,NJP03,d2,0.1024
FWP1,A16,SES-T0,NJP10,NJP03,d3,0.142
FWP1,A16,SES-T0,NJP10,NJP03,d4,0.1147
FWP1,A16,SES-T0,NJP10,NJP03,d5,0.1095
FWP1,A16,SES-T0,NJP10,NJP03,d6,0.1102
FWP1,A16,SES-T0,NJP10,NJP03,d7,0.1126
FWP1,A16,SES-T0,NJP10,NJP03,d8,0.1132
FWP1,A17,SES-T0,NJP10,CK1,d1,0.3095
FWP1,A17,SES-T0,NJP10,CK1,d2,0.1132
FWP1,A17,SES-T0,NJP10,CK1,d3,0.1412
FWP1,A17,SES-T0,NJP10,CK1,d4,0.1261
FWP1,A17,SES-T0,NJP10,CK1,d5,0.1067
FWP1,A17,SES-T0,NJP10,CK1,d6,0.1093
FWP1,A17,SES-T0,NJP10,CK1,d7,0.1116
FWP1,A17,SES-T0,NJP10,CK1,d8,0.1125
FWP1,A18,SES-T0,NJP10,G8,d1,0.1067
FWP1,A18,SES-T0,NJP10,G8,d2,0.1075
FWP1,A18,SES-T0,NJP10,G8,d3,0.1448
FWP1,A18,SES-T0,NJP10,G8,d4,0.1144
FWP1,A18,SES-T0,NJP10,G8,d5,0.1044
FWP1,A18,SES-T0,NJP10,G8,d6,0.1074
FWP1,A18,SES-T0,NJP10,G8,d7,0.1073
FWP1,A18,SES-T0,NJP10,G8,d8,0.108
FWP1,A19,SES-T0,NJP10,F27,d1,0.1142
FWP1,A19,SES-T0,NJP10,F27,d2,0.1142
FWP1,A19,SES-T0,NJP10,F27,d3,0.144
FWP1,A19,SES-T0,NJP10,F27,d4,0.1119
FWP1,A19,SES-T0,NJP10,F27,d5,0.1035
FWP1,A19,SES-T0,NJP10,F27,d6,0.1035
FWP1,A19,SES-T0,NJP10,F27,d7,0.1045
FWP1,A19,SES-T0,NJP10,F27,d8,0.1054
FWP1,A20,SES-T0,NJP10,KF11,d1,0.1104
FWP1,A20,SES-T0,NJP10,KF11,d2,0.1028
FWP1,A20,SES-T0,NJP10,KF11,d3,0.1016
FWP1,A20,SES-T0,NJP10,KF11,d4,0.1024
FWP1,A20,SES-T0,NJP10,KF11,d5,0.1032
FWP1,A20,SES-T0,NJP10,KF11,d6,0.1057
FWP1,A20,SES-T0,NJP10,KF11,d7,0.1068
FWP1,A20,SES-T0,NJP10,KF11,d8,0.1083
FWP1,A21,SES-T0,NJP10,F19,d1,0.106
FWP1,A21,SES-T0,NJP10,F19,d2,0.1171
FWP1,A21,SES-T0,NJP10,F19,d3,0.1317
FWP1,A21,SES-T0,NJP10,F19,d4,0.1114
FWP1,A21,SES-T0,NJP10,F19,d5,0.1067
FWP1,A21,SES-T0,NJP10,F19,d6,0.1235
FWP1,A21,SES-T0,NJP10,F19,d7,0.104
FWP1,A21,SES-T0,NJP10,F19,d8,0.1101
FWP1,A22,SES-T0,NJP10,G7d2,d1,0.1019
FWP1,A22,SES-T0,NJP10,G7d2,d2,0.106
FWP1,A22,SES-T0,NJP10,G7d2,d3,0.108
FWP1,A22,SES-T0,NJP10,G7d2,d4,0.1085
FWP1,A22,SES-T0,NJP10,G7d2,d5,0.1097
FWP1,A22,SES-T0,NJP10,G7d2,d6,0.112
FWP1,A22,SES-T0,NJP10,G7d2,d7,0.1195
FWP1,A22,SES-T0,NJP10,G7d2,d8,0.1278
FWP1,A23,SES-T0,NJP10,blank,d1,0.1002
FWP1,A23,SES-T0,NJP10,blank,d2,0.1012
FWP1,A23,SES-T0,NJP10,blank,d3,0.1015
FWP1,A23,SES-T0,NJP10,blank,d4,0.1025
FWP1,A23,SES-T0,NJP10,blank,d5,0.1025
FWP1,A23,SES-T0,NJP10,blank,d6,0.1022
FWP1,A23,SES-T0,NJP10,blank,d7,0.1019
FWP1,A23,SES-T0,NJP10,blank,d8,0.1019
FWP1,A24,SES-T0,NJP10,blank,d1,0.0996
FWP1,A24,SES-T0,NJP10,blank,d2,0.1001
FWP1,A24,SES-T0,NJP10,blank,d3,0.1004
FWP1,A24,SES-T0,NJP10,blank,d4,0.1004
FWP1,A24,SES-T0,NJP10,blank,d5,0.1013
FWP1,A24,SES-T0,NJP10,blank,d6,0.1008
FWP1,A24,SES-T0,NJP10,blank,d7,0.1007
FWP1,A24,SES-T0,NJP10,blank,d8,0.1005
FWP1,B1,SES-T0,NJP10,blank,d1,0.1095
FWP1,B1,SES-T0,NJP10,blank,d2,0.1106
FWP1,B1,SES-T0,NJP10,blank,d3,0.11
FWP1,B1,SES-T0,NJP10,blank,d4,0.1096
FWP1,B1,SES-T0,NJP10,blank,d5,0.1236
FWP1,B1,SES-T0,NJP10,blank,d6,0.1423
FWP1,B1,SES-T0,NJP10,blank,d7,0.1541
FWP1,B1,SES-T0,NJP10,blank,d8,0.1574
FWP1,B2,SES-T0,NJP10,blank,d1,0.1013
FWP1,B2,SES-T0,NJP10,blank,d2,0.1013
FWP1,B2,SES-T0,NJP10,blank,d3,0.1023
FWP1,B2,SES-T0,NJP10,blank,d4,0.102
FWP1,B2,SES-T0,NJP10,blank,d5,0.1024
FWP1,B2,SES-T0,NJP10,blank,d6,0.1045
FWP1,B2,SES-T0,NJP10,blank,d7,0.1023
FWP1,B2,SES-T0,NJP10,blank,d8,0.1031
FWP1,B3,SES-T0,NJP10,NJP10,d1,0.1223
FWP1,B3,SES-T0,NJP10,NJP10,d2,0.1254
FWP1,B3,SES-T0,NJP10,NJP10,d3,0.1641
FWP1,B3,SES-T0,NJP10,NJP10,d4,0.1382
FWP1,B3,SES-T0,NJP10,NJP10,d5,0.1226
FWP1,B3,SES-T0,NJP10,NJP10,d6,0.1271
FWP1,B3,SES-T0,NJP10,NJP10,d7,0.1215
FWP1,B3,SES-T0,NJP10,NJP10,d8,0.1227
FWP1,B4,SES-T0,NJP10,G7,d1,0.1033
FWP1,B4,SES-T0,NJP10,G7,d2,0.1268
FWP1,B4,SES-T0,NJP10,G7,d3,0.1732
FWP1,B4,SES-T0,NJP10,G7,d4,0.1395
FWP1,B4,SES-T0,NJP10,G7,d5,0.142
FWP1,B4,SES-T0,NJP10,G7,d6,0.1398
FWP1,B4,SES-T0,NJP10,G7,d7,0.1082
FWP1,B4,SES-T0,NJP10,G7,d8,0.1087
FWP1,B5,SES-T0,NJP10,CMF9,d1,0.0991
FWP1,B5,SES-T0,NJP10,CMF9,d2,0.1157
FWP1,B5,SES-T0,NJP10,CMF9,d3,0.1669
FWP1,B5,SES-T0,NJP10,CMF9,d4,0.1343
FWP1,B5,SES-T0,NJP10,CMF9,d5,0.2262
FWP1,B5,SES-T0,NJP10,CMF9,d6,0.1291
FWP1,B5,SES-T0,NJP10,CMF9,d7,0.106
FWP1,B5,SES-T0,NJP10,CMF9,d8,0.1066
FWP1,B6,SES-T0,NJP10,KF19,d1,0.1019
FWP1,B6,SES-T0,NJP10,KF19,d2,0.1135
FWP1,B6,SES-T0,NJP10,KF19,d3,0.1615
FWP1,B6,SES-T0,NJP10,KF19,d4,0.1275
FWP1,B6,SES-T0,NJP10,KF19,d5,0.2132
FWP1,B6,SES-T0,NJP10,KF19,d6,0.2182
FWP1,B6,SES-T0,NJP10,KF19,d7,0.1113
FWP1,B6,SES-T0,NJP10,KF19,d8,0.1056
FWP1,B7,SES-T0,NJP10,G7d8,d1,0.1054
FWP1,B7,SES-T0,NJP10,G7d8,d2,0.1242
FWP1,B7,SES-T0,NJP10,G7d8,d3,0.175
FWP1,B7,SES-T0,NJP10,G7d8,d4,0.1365
FWP1,B7,SES-T0,NJP10,G7d8,d5,0.2348
FWP1,B7,SES-T0,NJP10,G7d8,d6,0.1532
FWP1,B7,SES-T0,NJP10,G7d8,d7,0.1195
FWP1,B7,SES-T0,NJP10,G7d8,d8,0.1127
FWP1,B8,SES-T0,NJP10,NJP01,d1,0.101
FWP1,B8,SES-T0,NJP10,NJP01,d2,0.1085
FWP1,B8,SES-T0,NJP10,NJP01,d3,0.1598
FWP1,B8,SES-T0,NJP10,NJP01,d4,0.1281
FWP1,B8,SES-T0,NJP10,NJP01,d5,0.227
FWP1,B8,SES-T0,NJP10,NJP01,d6,1.3894
FWP1,B8,SES-T0,NJP10,NJP01,d7,0.1428
FWP1,B8,SES-T0,NJP10,NJP01,d8,0.1058
FWP1,B9,SES-T0,NJP10,CMF4,d1,0.1015
FWP1,B9,SES-T0,NJP10,CMF4,d2,0.1157
FWP1,B9,SES-T0,NJP10,CMF4,d3,0.1673
FWP1,B9,SES-T0,NJP10,CMF4,d4,0.1273
FWP1,B9,SES-T0,NJP10,CMF4,d5,0.1593
FWP1,B9,SES-T0,NJP10,CMF4,d6,0.1077
FWP1,B9,SES-T0,NJP10,CMF4,d7,0.1086
FWP1,B9,SES-T0,NJP10,CMF4,d8,0.1057
FWP1,B10,SES-T0,NJP10,G2,d1,0.482
FWP1,B10,SES-T0,NJP10,G2,d2,0.4129
FWP1,B10,SES-T0,NJP10,G2,d3,0.4723
FWP1,B10,SES-T0,NJP10,G2,d4,0.6021
FWP1,B10,SES-T0,NJP10,G2,d5,0.2594
FWP1,B10,SES-T0,NJP10,G2,d6,0.2484
FWP1,B10,SES-T0,NJP10,G2,d7,0.2171
FWP1,B10,SES-T0,NJP10,G2,d8,0.2303
FWP1,B11,SES-T0,NJP10,NJP02,d1,0.135
FWP1,B11,SES-T0,NJP10,NJP02,d2,0.1468
FWP1,B11,SES-T0,NJP10,NJP02,d3,0.2078
FWP1,B11,SES-T0,NJP10,NJP02,d4,0.1719
FWP1,B11,SES-T0,NJP10,NJP02,d5,0.2459
FWP1,B11,SES-T0,NJP10,NJP02,d6,0.2196
FWP1,B11,SES-T0,NJP10,NJP02,d7,0.2641
FWP1,B11,SES-T0,NJP10,NJP02,d8,0.2815
FWP1,B12,SES-T0,NJP10,G7dB,d1,0.2107
FWP1,B12,SES-T0,NJP10,G7dB,d2,0.1807
FWP1,B12,SES-T0,NJP10,G7dB,d3,0.2494
FWP1,B12,SES-T0,NJP10,G7dB,d4,0.2258
FWP1,B12,SES-T0,NJP10,G7dB,d5,0.235
FWP1,B12,SES-T0,NJP10,G7dB,d6,0.1021
FWP1,B12,SES-T0,NJP10,G7dB,d7,0.1041
FWP1,B12,SES-T0,NJP10,G7dB,d8,0.1052
FWP1,B13,SES-T0,NJP10,NJP21,d1,0.0969
FWP1,B13,SES-T0,NJP10,NJP21,d2,0.1007
FWP1,B13,SES-T0,NJP10,NJP21,d3,0.1666
FWP1,B13,SES-T0,NJP10,NJP21,d4,0.124
FWP1,B13,SES-T0,NJP10,NJP21,d5,0.1017
FWP1,B13,SES-T0,NJP10,NJP21,d6,0.1036
FWP1,B13,SES-T0,NJP10,NJP21,d7,0.1057
FWP1,B13,SES-T0,NJP10,NJP21,d8,0.1076
FWP1,B14,SES-T0,NJP10,G7dA,d1,0.1005
FWP1,B14,SES-T0,NJP10,G7dA,d2,0.1069
FWP1,B14,SES-T0,NJP10,G7dA,d3,0.1603
FWP1,B14,SES-T0,NJP10,G7dA,d4,0.1271
FWP1,B14,SES-T0,NJP10,G7dA,d5,0.1082
FWP1,B14,SES-T0,NJP10,G7dA,d6,0.108
FWP1,B14,SES-T0,NJP10,G7dA,d7,0.1099
FWP1,B14,SES-T0,NJP10,G7dA,d8,0.109
FWP1,B15,SES-T0,NJP10,CMF18,d1,0.1024
FWP1,B15,SES-T0,NJP10,CMF18,d2,0.1141
FWP1,B15,SES-T0,NJP10,CMF18,d3,0.1643
FWP1,B15,SES-T0,NJP10,CMF18,d4,0.1323
FWP1,B15,SES-T0,NJP10,CMF18,d5,0.131
FWP1,B15,SES-T0,NJP10,CMF18,d6,0.1698
FWP1,B15,SES-T0,NJP10,CMF18,d7,0.1152
FWP1,B15,SES-T0,NJP10,CMF18,d8,0.1161
FWP1,B16,SES-T0,NJP10,NJP03,d1,0.1074
FWP1,B16,SES-T0,NJP10,NJP03,d2,0.1099
FWP1,B16,SES-T0,NJP10,NJP03,d3,0.1593
FWP1,B16,SES-T0,NJP10,NJP03,d4,0.1321
FWP1,B16,SES-T0,NJP10,NJP03,d5,0.2004
FWP1,B16,SES-T0,NJP10,NJP03,d6,0.1441
FWP1,B16,SES-T0,NJP10,NJP03,d7,0.1075
FWP1,B16,SES-T0,NJP10,NJP03,d8,0.1087
FWP1,B17,SES-T0,NJP10,CK1,d1,0.1009
FWP1,B17,SES-T0,NJP10,CK1,d2,0.1111
FWP1,B17,SES-T0,NJP10,CK1,d3,0.1613
FWP1,B17,SES-T0,NJP10,CK1,d4,0.1256
FWP1,B17,SES-T0,NJP10,CK1,d5,0.2808
FWP1,B17,SES-T0,NJP10,CK1,d6,0.2902
FWP1,B17,SES-T0,NJP10,CK1,d7,0.1073
FWP1,B17,SES-T0,NJP10,CK1,d8,0.1073
FWP1,B18,SES-T0,NJP10,G8,d1,0.1032
FWP1,B18,SES-T0,NJP10,G8,d2,0.1153
FWP1,B18,SES-T0,NJP10,G8,d3,0.1669
FWP1,B18,SES-T0,NJP10,G8,d4,0.129
FWP1,B18,SES-T0,NJP10,G8,d5,0.2088
FWP1,B18,SES-T0,NJP10,G8,d6,0.1173
FWP1,B18,SES-T0,NJP10,G8,d7,0.1082
FWP1,B18,SES-T0,NJP10,G8,d8,0.1074
FWP1,B19,SES-T0,NJP10,F27,d1,0.1107
FWP1,B19,SES-T0,NJP10,F27,d2,0.1184
FWP1,B19,SES-T0,NJP10,F27,d3,0.1674
FWP1,B19,SES-T0,NJP10,F27,d4,0.1332
FWP1,B19,SES-T0,NJP10,F27,d5,0.1561
FWP1,B19,SES-T0,NJP10,F27,d6,0.2003
FWP1,B19,SES-T0,NJP10,F27,d7,0.1162
FWP1,B19,SES-T0,NJP10,F27,d8,0.1113
FWP1,B20,SES-T0,NJP10,KF11,d1,0.1974
FWP1,B20,SES-T0,NJP10,KF11,d2,0.0982
FWP1,B20,SES-T0,NJP10,KF11,d3,0.1007
FWP1,B20,SES-T0,NJP10,KF11,d4,0.1003
FWP1,B20,SES-T0,NJP10,KF11,d5,0.1641
FWP1,B20,SES-T0,NJP10,KF11,d6,0.1836
FWP1,B20,SES-T0,NJP10,KF11,d7,0.1203
FWP1,B20,SES-T0,NJP10,KF11,d8,0.1147
FWP1,B21,SES-T0,NJP10,F19,d1,0.1061
FWP1,B21,SES-T0,NJP10,F19,d2,0.1033
FWP1,B21,SES-T0,NJP10,F19,d3,0.1641
FWP1,B21,SES-T0,NJP10,F19,d4,0.1255
FWP1,B21,SES-T0,NJP10,F19,d5,0.1099
FWP1,B21,SES-T0,NJP10,F19,d6,0.1035
FWP1,B21,SES-T0,NJP10,F19,d7,0.1043
FWP1,B21,SES-T0,NJP10,F19,d8,0.1047
FWP1,B22,SES-T0,NJP10,G7d2,d1,0.7461
FWP1,B22,SES-T0,NJP10,G7d2,d2,0.3128
FWP1,B22,SES-T0,NJP10,G7d2,d3,0.1117
FWP1,B22,SES-T0,NJP10,G7d2,d4,0.1062
FWP1,B22,SES-T0,NJP10,G7d2,d5,0.1061
FWP1,B22,SES-T0,NJP10,G7d2,d6,0.1048
FWP1,B22,SES-T0,NJP10,G7d2,d7,0.1057
FWP1,B22,SES-T0,NJP10,G7d2,d8,0.1061
FWP1,B23,SES-T0,NJP10,blank,d1,0.1005
FWP1,B23,SES-T0,NJP10,blank,d2,0.1001
FWP1,B23,SES-T0,NJP10,blank,d3,0.1003
FWP1,B23,SES-T0,NJP10,blank,d4,0.0998
FWP1,B23,SES-T0,NJP10,blank,d5,0.1004
FWP1,B23,SES-T0,NJP10,blank,d6,0.0998
FWP1,B23,SES-T0,NJP10,blank,d7,0.1
FWP1,B23,SES-T0,NJP10,blank,d8,0.1003
FWP1,B24,SES-T0,NJP10,blank,d1,0.1019
FWP1,B24,SES-T0,NJP10,blank,d2,0.1013
FWP1,B24,SES-T0,NJP10,blank,d3,0.1019
FWP1,B24,SES-T0,NJP10,blank,d4,0.1018
FWP1,B24,SES-T0,NJP10,blank,d5,0.1037
FWP1,B24,SES-T0,NJP10,blank,d6,0.1045
FWP1,B24,SES-T0,NJP10,blank,d7,0.1048
FWP1,B24,SES-T0,NJP10,blank,d8,0.105
FWP1,C1,SES-T0,NJP10,blank,d1,0.101
FWP1,C1,SES-T0,NJP10,blank,d2,0.1009
FWP1,C1,SES-T0,NJP10,blank,d3,0.101
FWP1,C1,SES-T0,NJP10,blank,d4,0.1014
FWP1,C1,SES-T0,NJP10,blank,d5,0.1036
FWP1,C1,SES-T0,NJP10,blank,d6,0.1027
FWP1,C1,SES-T0,NJP10,blank,d7,0.1015
FWP1,C1,SES-T0,NJP10,blank,d8,0.1016
FWP1,C2,SES-T0,NJP10,blank,d1,0.1044
FWP1,C2,SES-T0,NJP10,blank,d2,0.1043
FWP1,C2,SES-T0,NJP10,blank,d3,0.1045
FWP1,C2,SES-T0,NJP10,blank,d4,0.1041
FWP1,C2,SES-T0,NJP10,blank,d5,0.1069
FWP1,C2,SES-T0,NJP10,blank,d6,0.1132
FWP1,C2,SES-T0,NJP10,blank,d7,0.1109
FWP1,C2,SES-T0,NJP10,blank,d8,0.1024
FWP1,C3,SES-T0,NJP10,NJP10,d1,0.1122
FWP1,C3,SES-T0,NJP10,NJP10,d2,0.117
FWP1,C3,SES-T0,NJP10,NJP10,d3,0.1619
FWP1,C3,SES-T0,NJP10,NJP10,d4,0.1446
FWP1,C3,SES-T0,NJP10,NJP10,d5,0.1305
FWP1,C3,SES-T0,NJP10,NJP10,d6,0.1148
FWP1,C3,SES-T0,NJP10,NJP10,d7,0.1111
FWP1,C3,SES-T0,NJP10,NJP10,d8,0.1098
FWP1,C4,SES-T0,NJP10,G7,d1,0.1054
FWP1,C4,SES-T0,NJP10,G7,d2,0.1238
FWP1,C4,SES-T0,NJP10,G7,d3,0.1679
FWP1,C4,SES-T0,NJP10,G7,d4,0.1287
FWP1,C4,SES-T0,NJP10,G7,d5,0.1325
FWP1,C4,SES-T0,NJP10,G7,d6,0.1519
FWP1,C4,SES-T0,NJP10,G7,d7,0.1071
FWP1,C4,SES-T0,NJP10,G7,d8,0.1065
FWP1,C5,SES-T0,NJP10,CMF9,d1,0.0988
FWP1,C5,SES-T0,NJP10,CMF9,d2,0.1194
FWP1,C5,SES-T0,NJP10,CMF9,d3,0.172
FWP1,C5,SES-T0,NJP10,CMF9,d4,0.129
FWP1,C5,SES-T0,NJP10,CMF9,d5,0.1953
FWP1,C5,SES-T0,NJP10,CMF9,d6,0.1361
FWP1,C5,SES-T0,NJP10,CMF9,d7,0.107
FWP1,C5,SES-T0,NJP10,CMF9,d8,0.0988
FWP1,C6,SES-T0,NJP10,KF19,d1,0.1079
FWP1,C6,SES-T0,NJP10,KF19,d2,0.1229
FWP1,C6,SES-T0,NJP10,KF19,d3,0.1663
FWP1,C6,SES-T0,NJP10,KF19,d4,0.1349
FWP1,C6,SES-T0,NJP10,KF19,d5,0.2372
FWP1,C6,SES-T0,NJP10,KF19,d6,0.1564
FWP1,C6,SES-T0,NJP10,KF19,d7,0.119
FWP1,C6,SES-T0,NJP10,KF19,d8,0.1095
FWP1,C7,SES-T0,NJP10,G7d8,d1,0.1006
FWP1,C7,SES-T0,NJP10,G7d8,d2,0.118
FWP1,C7,SES-T0,NJP10,G7d8,d3,0.1647
FWP1,C7,SES-T0,NJP10,G7d8,d4,0.127
FWP1,C7,SES-T0,NJP10,G7d8,d5,0.2205
FWP1,C7,SES-T0,NJP10,G7d8,d6,0.1699
FWP1,C7,SES-T0,NJP10,G7d8,d7,0.1054
FWP1,C7,SES-T0,NJP10,G7d8,d8,0.1003
FWP1,C8,SES-T0,NJP10,NJP01,d1,0.0993
FWP1,C8,SES-T0,NJP10,NJP01,d2,0.1003
FWP1,C8,SES-T0,NJP10,NJP01,d3,0.1498
FWP1,C8,SES-T0,NJP10,NJP01,d4,0.1228
FWP1,C8,SES-T0,NJP10,NJP01,d5,0.10780000000000001
FWP1,C8,SES-T0,NJP10,NJP01,d6,0.1335
FWP1,C8,SES-T0,NJP10,NJP01,d7,0.1097
FWP1,C8,SES-T0,NJP10,NJP01,d8,0.1013
FWP1,C9,SES-T0,NJP10,CMF4,d1,0.1009
FWP1,C9,SES-T0,NJP10,CMF4,d2,0.1007
