plate_id,well,base_medium,transformer,inoculation,time,absorbance
ZHP1,A1,SES,NJP10,blank,D1,0.1049
ZHP1,A1,SES,NJP10,blank,D2,0.1034
ZHP1,A1,SES,NJP10,blank,D3,0.1038
ZHP1,A1,SES,NJP10,blank,D4,0.1055
ZHP1,A1,SES,NJP10,blank,D5,0.1063
ZHP1,A1,SES,NJP10,blank,D6,0.1055
ZHP1,A1,SES,NJP10,blank,D7,0.1053
ZHP1,A1,SES,NJP10,blank,D8,0.1038
ZHP1,A2,SES,NJP10,blank,D1,0.104
ZHP1,A2,SES,NJP10,blank,D2,0.1045
ZHP1,A2,SES,NJP10,blank,D3,0.1047
ZHP1,A2,SES,NJP10,blank,D4,0.106
ZHP1,A2,SES,NJP10,blank,D5,0.1066
ZHP1,A2,SES,NJP10,blank,D6,0.1067
ZHP1,A2,SES,NJP10,blank,D7,0.1049
ZHP1,A2,SES,NJP10,blank,D8,0.1054
ZHP1,A3,SES,NJP10,NJP10,D1,0.1437
ZHP1,A3,SES,NJP10,NJP10,D2,0.1599
ZHP1,A3,SES,NJP10,NJP10,D3,0.1815
ZHP1,A3,SES,NJP10,NJP10,D4,0.1792
ZHP1,A3,SES,NJP10,NJP10,D5,0.1933
ZHP1,A3,SES,NJP10,NJP10,D6,0.204
ZHP1,A3,SES,NJP10,NJP10,D7,0.2197
ZHP1,A3,SES,NJP10,NJP10,D8,0.2352
ZHP1,A4,SES,NJP10,G7,D1,0.1058
ZHP1,A4,SES,NJP10,G7,D2,0.1095
ZHP1,A4,SES,NJP10,G7,D3,0.1106
ZHP1,A4,SES,NJP10,G7,D4,0.1088
ZHP1,A4,SES,NJP10,G7,D5,0.1089
ZHP1,A4,SES,NJP10,G7,D6,0.1068
ZHP1,A4,SES,NJP10,G7,D7,0.1077
ZHP1,A4,SES,NJP10,G7,D8,0.1088
ZHP1,A5,SES,NJP10,CMF9,D1,0.1011
ZHP1,A5,SES,NJP10,CMF9,D2,0.1021
ZHP1,A5,SES,NJP10,CMF9,D3,0.1046
ZHP1,A5,SES,NJP10,CMF9,D4,0.1044
ZHP1,A5,SES,NJP10,CMF9,D5,0.1017
ZHP1,A5,SES,NJP10,CMF9,D6,0.102
ZHP1,A5,SES,NJP10,CMF9,D7,0.1004
ZHP1,A5,SES,NJP10,CMF9,D8,0.1016
ZHP1,A6,SES,NJP10,KF19,D1,0.0967
ZHP1,A6,SES,NJP10,KF19,D2,0.099
ZHP1,A6,SES,NJP10,KF19,D3,0.1036
ZHP1,A6,SES,NJP10,KF19,D4,0.1028
ZHP1,A6,SES,NJP10,KF19,D5,0.1013
ZHP1,A6,SES,NJP10,KF19,D6,0.1009
ZHP1,A6,SES,NJP10,KF19,D7,0.1006
ZHP1,A6,SES,NJP10,KF19,D8,0.1029
ZHP1,A7,SES,NJP10,G7d8,D1,0.102
ZHP1,A7,SES,NJP10,G7d8,D2,0.1038
ZHP1,A7,SES,NJP10,G7d8,D3,0.105
ZHP1,A7,SES,NJP10,G7d8,D4,0.1048
ZHP1,A7,SES,NJP10,G7d8,D5,0.1031
ZHP1,A7,SES,NJP10,G7d8,D6,0.1025
ZHP1,A7,SES,NJP10,G7d8,D7,0.1029
ZHP1,A7,SES,NJP10,G7d8,D8,0.1041
ZHP1,A8,SES,NJP10,NJP01,D1,0.0987
ZHP1,A8,SES,NJP10,NJP01,D2,0.1
ZHP1,A8,SES,NJP10,NJP01,D3,0.1013
ZHP1,A8,SES,NJP10,NJP01,D4,0.1006
ZHP1,A8,SES,NJP10,NJP01,D5,0.1018
ZHP1,A8,SES,NJP10,NJP01,D6,0.1019
ZHP1,A8,SES,NJP10,NJP01,D7,0.1031
ZHP1,A8,SES,NJP10,NJP01,D8,0.1045
ZHP1,A9,SES,NJP10,CMF4,D1,0.1009
ZHP1,A9,SES,NJP10,CMF4,D2,0.1003
ZHP1,A9,SES,NJP10,CMF4,D3,0.1023
ZHP1,A9,SES,NJP10,CMF4,D4,0.1023
ZHP1,A9,SES,NJP10,CMF4,D5,0.102
ZHP1,A9,SES,NJP10,CMF4,D6,0.1019
ZHP1,A9,SES,NJP10,CMF4,D7,0.1007
ZHP1,A9,SES,NJP10,CMF4,D8,0.1013
ZHP1,A10,SES,NJP10,G2,D1,0.0987
ZHP1,A10,SES,NJP10,G2,D2,0.1054
ZHP1,A10,SES,NJP10,G2,D3,0.1112
ZHP1,A10,SES,NJP10,G2,D4,0.1325
ZHP1,A10,SES,NJP10,G2,D5,0.1065
ZHP1,A10,SES,NJP10,G2,D6,0.1031
ZHP1,A10,SES,NJP10,G2,D7,0.1146
ZHP1,A10,SES,NJP10,G2,D8,0.1119
ZHP1,A11,SES,NJP10,NJP02,D1,0.0991
ZHP1,A11,SES,NJP10,NJP02,D2,0.1057
ZHP1,A11,SES,NJP10,NJP02,D3,0.1058
ZHP1,A11,SES,NJP10,NJP02,D4,0.1042
ZHP1,A11,SES,NJP10,NJP02,D5,0.1042
ZHP1,A11,SES,NJP10,NJP02,D6,0.104
ZHP1,A11,SES,NJP10,NJP02,D7,0.1042
ZHP1,A11,SES,NJP10,NJP02,D8,0.1041
ZHP1,A12,SES,NJP10,G7dB,D1,0.0988
ZHP1,A12,SES,NJP10,G7dB,D2,0.1034
ZHP1,A12,SES,NJP10,G7dB,D3,0.1034
ZHP1,A12,SES,NJP10,G7dB,D4,0.1033
ZHP1,A12,SES,NJP10,G7dB,D5,0.1049
ZHP1,A12,SES,NJP10,G7dB,D6,0.1048
ZHP1,A12,SES,NJP10,G7dB,D7,0.1049
ZHP1,A12,SES,NJP10,G7dB,D8,0.1069
ZHP1,A13,SES,NJP10,NJP21,D1,0.1005
ZHP1,A13,SES,NJP10,NJP21,D2,0.1122
ZHP1,A13,SES,NJP10,NJP21,D3,0.1134
ZHP1,A13,SES,NJP10,NJP21,D4,0.1074
ZHP1,A13,SES,NJP10,NJP21,D5,0.1098
ZHP1,A13,SES,NJP10,NJP21,D6,0.1086
ZHP1,A13,SES,NJP10,NJP21,D7,0.107
ZHP1,A13,SES,NJP10,NJP21,D8,0.1087
ZHP1,A14,SES,NJP10,G7dA,D1,0.0983
ZHP1,A14,SES,NJP10,G7dA,D2,0.098
ZHP1,A14,SES,NJP10,G7dA,D3,0.1042
ZHP1,A14,SES,NJP10,G7dA,D4,0.1048
ZHP1,A14,SES,NJP10,G7dA,D5,0.1145
ZHP1,A14,SES,NJP10,G7dA,D6,0.115
ZHP1,A14,SES,NJP10,G7dA,D7,0.112
ZHP1,A14,SES,NJP10,G7dA,D8,0.1104
ZHP1,A15,SES,NJP10,CMF18,D1,0.0993
ZHP1,A15,SES,NJP10,CMF18,D2,0.0963
ZHP1,A15,SES,NJP10,CMF18,D3,0.1016
ZHP1,A15,SES,NJP10,CMF18,D4,0.1067
ZHP1,A15,SES,NJP10,CMF18,D5,0.1052
ZHP1,A15,SES,NJP10,CMF18,D6,0.1042
ZHP1,A15,SES,NJP10,CMF18,D7,0.1027
ZHP1,A15,SES,NJP10,CMF18,D8,0.1047
ZHP1,A16,SES,NJP10,NJP03,D1,0.1009
ZHP1,A16,SES,NJP10,NJP03,D2,0.1021
ZHP1,A16,SES,NJP10,NJP03,D3,0.1053
ZHP1,A16,SES,NJP10,NJP03,D4,0.1052
ZHP1,A16,SES,NJP10,NJP03,D5,0.1072
ZHP1,A16,SES,NJP10,NJP03,D6,0.1071
ZHP1,A16,SES,NJP10,NJP03,D7,0.104
ZHP1,A16,SES,NJP10,NJP03,D8,0.1054
ZHP1,A17,SES,NJP10,CK1,D1,0.1001
ZHP1,A17,SES,NJP10,CK1,D2,0.1035
ZHP1,A17,SES,NJP10,CK1,D3,0.1071
ZHP1,A17,SES,NJP10,CK1,D4,0.1037
ZHP1,A17,SES,NJP10,CK1,D5,0.1063
ZHP1,A17,SES,NJP10,CK1,D6,0.1054
ZHP1,A17,SES,NJP10,CK1,D7,0.1029
ZHP1,A17,SES,NJP10,CK1,D8,0.1058
ZHP1,A18,SES,NJP10,G8,D1,0.1026
ZHP1,A18,SES,NJP10,G8,D2,0.105
ZHP1,A18,SES,NJP10,G8,D3,0.105
ZHP1,A18,SES,NJP10,G8,D4,0.1027
ZHP1,A18,SES,NJP10,G8,D5,0.1066
ZHP1,A18,SES,NJP10,G8,D6,0.1069
ZHP1,A18,SES,NJP10,G8,D7,0.1026
ZHP1,A18,SES,NJP10,G8,D8,0.1059
ZHP1,A19,SES,NJP10,F27,D1,0.1041
ZHP1,A19,SES,NJP10,F27,D2,0.1042
ZHP1,A19,SES,NJP10,F27,D3,0.1114
ZHP1,A19,SES,NJP10,F27,D4,0.1034
ZHP1,A19,SES,NJP10,F27,D5,0.1039
ZHP1,A19,SES,NJP10,F27,D6,0.1031
ZHP1,A19,SES,NJP10,F27,D7,0.1027
ZHP1,A19,SES,NJP10,F27,D8,0.1056
ZHP1,A20,SES,NJP10,KF11,D1,0.1046
ZHP1,A20,SES,NJP10,KF11,D2,0.1049
ZHP1,A20,SES,NJP10,KF11,D3,0.104
ZHP1,A20,SES,NJP10,KF11,D4,0.1013
ZHP1,A20,SES,NJP10,KF11,D5,0.1033
ZHP1,A20,SES,NJP10,KF11,D6,0.1019
ZHP1,A20,SES,NJP10,KF11,D7,0.1023
ZHP1,A20,SES,NJP10,KF11,D8,0.1049
ZHP1,A21,SES,NJP10,F19,D1,0.1012
ZHP1,A21,SES,NJP10,F19,D2,0.1028
ZHP1,A21,SES,NJP10,F19,D3,0.1021
ZHP1,A21,SES,NJP10,F19,D4,0.101
ZHP1,A21,SES,NJP10,F19,D5,0.1022
ZHP1,A21,SES,NJP10,F19,D6,0.1043
ZHP1,A21,SES,NJP10,F19,D7,0.1065
ZHP1,A21,SES,NJP10,F19,D8,0.1139
ZHP1,A22,SES,NJP10,G7d2,D1,0.0982
ZHP1,A22,SES,NJP10,G7d2,D2,0.1095
ZHP1,A22,SES,NJP10,G7d2,D3,0.1124
ZHP1,A22,SES,NJP10,G7d2,D4,0.1096
ZHP1,A22,SES,NJP10,G7d2,D5,0.1104
ZHP1,A22,SES,NJP10,G7d2,D6,0.1149
ZHP1,A22,SES,NJP10,G7d2,D7,0.1216
ZHP1,A22,SES,NJP10,G7d2,D8,0.1379
ZHP1,A23,SES,NJP10,blank,D1,0.1
ZHP1,A23,SES,NJP10,blank,D2,0.1
ZHP1,A23,SES,NJP10,blank,D3,0.1013
ZHP1,A23,SES,NJP10,blank,D4,0.1011
ZHP1,A23,SES,NJP10,blank,D5,0.1018
ZHP1,A23,SES,NJP10,blank,D6,0.1019
ZHP1,A23,SES,NJP10,blank,D7,0.1009
ZHP1,A23,SES,NJP10,blank,D8,0.1033
ZHP1,A24,SES,NJP10,blank,D1,0.0993
ZHP1,A24,SES,NJP10,blank,D2,0.0993
ZHP1,A24,SES,NJP10,blank,D3,0.1006
ZHP1,A24,SES,NJP10,blank,D4,0.1008
ZHP1,A24,SES,NJP10,blank,D5,0.1008
ZHP1,A24,SES,NJP10,blank,D6,0.1003
ZHP1,A24,SES,NJP10,blank,D7,0.1
ZHP1,A24,SES,NJP10,blank,D8,0.1019
ZHP1,B1,SES,NJP10,blank,D1,0.1041
ZHP1,B1,SES,NJP10,blank,D2,0.1096
ZHP1,B1,SES,NJP10,blank,D3,0.1098
ZHP1,B1,SES,NJP10,blank,D4,0.1123
ZHP1,B1,SES,NJP10,blank,D5,0.134
ZHP1,B1,SES,NJP10,blank,D6,0.141
ZHP1,B1,SES,NJP10,blank,D7,0.1396
ZHP1,B1,SES,NJP10,blank,D8,0.1486
ZHP1,B2,SES,NJP10,blank,D1,0.101
ZHP1,B2,SES,NJP10,blank,D2,0.1036
ZHP1,B2,SES,NJP10,blank,D3,0.1037
ZHP1,B2,SES,NJP10,blank,D4,0.1035
ZHP1,B2,SES,NJP10,blank,D5,0.1037
ZHP1,B2,SES,NJP10,blank,D6,0.1024
ZHP1,B2,SES,NJP10,blank,D7,0.1048
ZHP1,B2,SES,NJP10,blank,D8,0.1051
ZHP1,B3,SES,NJP10,NJP10,D1,0.1002
ZHP1,B3,SES,NJP10,NJP10,D2,0.1003
ZHP1,B3,SES,NJP10,NJP10,D3,0.1018
ZHP1,B3,SES,NJP10,NJP10,D4,0.102
ZHP1,B3,SES,NJP10,NJP10,D5,0.1028
ZHP1,B3,SES,NJP10,NJP10,D6,0.1021
ZHP1,B3,SES,NJP10,NJP10,D7,0.1045
ZHP1,B3,SES,NJP10,NJP10,D8,0.1074
ZHP1,B4,SES,NJP10,G7,D1,0.1023
ZHP1,B4,SES,NJP10,G7,D2,0.1014
ZHP1,B4,SES,NJP10,G7,D3,0.1172
ZHP1,B4,SES,NJP10,G7,D4,0.1311
ZHP1,B4,SES,NJP10,G7,D5,0.1023
ZHP1,B4,SES,NJP10,G7,D6,0.1028
ZHP1,B4,SES,NJP10,G7,D7,0.1109
ZHP1,B4,SES,NJP10,G7,D8,0.102
ZHP1,B5,SES,NJP10,CMF9,D1,0.1024
ZHP1,B5,SES,NJP10,CMF9,D2,0.1158
ZHP1,B5,SES,NJP10,CMF9,D3,0.1332
ZHP1,B5,SES,NJP10,CMF9,D4,0.1498
ZHP1,B5,SES,NJP10,CMF9,D5,0.1399
ZHP1,B5,SES,NJP10,CMF9,D6,0.1253
ZHP1,B5,SES,NJP10,CMF9,D7,0.2053
ZHP1,B5,SES,NJP10,CMF9,D8,0.1138
ZHP1,B6,SES,NJP10,KF19,D1,0.0992
ZHP1,B6,SES,NJP10,KF19,D2,0.1032
ZHP1,B6,SES,NJP10,KF19,D3,0.1235
ZHP1,B6,SES,NJP10,KF19,D4,0.1418
ZHP1,B6,SES,NJP10,KF19,D5,0.1441
ZHP1,B6,SES,NJP10,KF19,D6,0.1263
ZHP1,B6,SES,NJP10,KF19,D7,0.2178
ZHP1,B6,SES,NJP10,KF19,D8,0.1168
ZHP1,B7,SES,NJP10,G7d8,D1,0.0972
ZHP1,B7,SES,NJP10,G7d8,D2,0.0982
ZHP1,B7,SES,NJP10,G7d8,D3,0.104
ZHP1,B7,SES,NJP10,G7d8,D4,0.1415
ZHP1,B7,SES,NJP10,G7d8,D5,0.1502
ZHP1,B7,SES,NJP10,G7d8,D6,0.1248
ZHP1,B7,SES,NJP10,G7d8,D7,0.1539
ZHP1,B7,SES,NJP10,G7d8,D8,0.1195
ZHP1,B8,SES,NJP10,NJP01,D1,0.0995
ZHP1,B8,SES,NJP10,NJP01,D2,0.0982
ZHP1,B8,SES,NJP10,NJP01,D3,0.0981
ZHP1,B8,SES,NJP10,NJP01,D4,0.136
ZHP1,B8,SES,NJP10,NJP01,D5,0.1468
ZHP1,B8,SES,NJP10,NJP01,D6,0.1226
ZHP1,B8,SES,NJP10,NJP01,D7,0.2093
ZHP1,B8,SES,NJP10,NJP01,D8,0.1172
ZHP1,B9,SES,NJP10,CMF4,D1,0.1001
ZHP1,B9,SES,NJP10,CMF4,D2,0.1006
ZHP1,B9,SES,NJP10,CMF4,D3,0.1014
ZHP1,B9,SES,NJP10,CMF4,D4,0.2053
ZHP1,B9,SES,NJP10,CMF4,D5,0.1538
ZHP1,B9,SES,NJP10,CMF4,D6,0.1251
ZHP1,B9,SES,NJP10,CMF4,D7,0.1826
ZHP1,B9,SES,NJP10,CMF4,D8,0.1134
ZHP1,B10,SES,NJP10,G2,D1,0.097
ZHP1,B10,SES,NJP10,G2,D2,0.1029
ZHP1,B10,SES,NJP10,G2,D3,0.1008
ZHP1,B10,SES,NJP10,G2,D4,0.2168
ZHP1,B10,SES,NJP10,G2,D5,0.1395
ZHP1,B10,SES,NJP10,G2,D6,0.1171
ZHP1,B10,SES,NJP10,G2,D7,0.228
ZHP1,B10,SES,NJP10,G2,D8,0.1061
ZHP1,B11,SES,NJP10,NJP02,D1,0.0976
ZHP1,B11,SES,NJP10,NJP02,D2,0.1011
ZHP1,B11,SES,NJP10,NJP02,D3,0.1024
ZHP1,B11,SES,NJP10,NJP02,D4,0.1013
ZHP1,B11,SES,NJP10,NJP02,D5,0.1469
ZHP1,B11,SES,NJP10,NJP02,D6,0.1194
ZHP1,B11,SES,NJP10,NJP02,D7,0.1026
ZHP1,B11,SES,NJP10,NJP02,D8,0.1144
ZHP1,B12,SES,NJP10,G7dB,D1,0.0982
ZHP1,B12,SES,NJP10,G7dB,D2,0.0986
ZHP1,B12,SES,NJP10,G7dB,D3,0.1074
ZHP1,B12,SES,NJP10,G7dB,D4,0.1001
ZHP1,B12,SES,NJP10,G7dB,D5,0.1442
ZHP1,B12,SES,NJP10,G7dB,D6,0.1183
ZHP1,B12,SES,NJP10,G7dB,D7,0.102
ZHP1,B12,SES,NJP10,G7dB,D8,0.1168
ZHP1,B13,SES,NJP10,NJP21,D1,0.1399
ZHP1,B13,SES,NJP10,NJP21,D2,0.1213
ZHP1,B13,SES,NJP10,NJP21,D3,0.148
ZHP1,B13,SES,NJP10,NJP21,D4,0.2384
ZHP1,B13,SES,NJP10,NJP21,D5,0.1495
ZHP1,B13,SES,NJP10,NJP21,D6,0.1218
ZHP1,B13,SES,NJP10,NJP21,D7,0.2204
ZHP1,B13,SES,NJP10,NJP21,D8,0.1152
ZHP1,B14,SES,NJP10,G7dA,D1,0.0984
ZHP1,B14,SES,NJP10,G7dA,D2,0.0895
ZHP1,B14,SES,NJP10,G7dA,D3,0.1065
ZHP1,B14,SES,NJP10,G7dA,D4,0.1521
ZHP1,B14,SES,NJP10,G7dA,D5,0.1456
ZHP1,B14,SES,NJP10,G7dA,D6,0.1271
ZHP1,B14,SES,NJP10,G7dA,D7,0.1802
ZHP1,B14,SES,NJP10,G7dA,D8,0.1222
ZHP1,B15,SES,NJP10,CMF18,D1,0.0968
ZHP1,B15,SES,NJP10,CMF18,D2,0.0952
ZHP1,B15,SES,NJP10,CMF18,D3,0.1116
ZHP1,B15,SES,NJP10,CMF18,D4,0.178
ZHP1,B15,SES,NJP10,CMF18,D5,0.1464
ZHP1,B15,SES,NJP10,CMF18,D6,0.1265
ZHP1,B15,SES,NJP10,CMF18,D7,0.2425
ZHP1,B15,SES,NJP10,CMF18,D8,0.1082
ZHP1,B16,SES,NJP10,NJP03,D1,0.0989
ZHP1,B16,SES,NJP10,NJP03,D2,0.1012
ZHP1,B16,SES,NJP10,NJP03,D3,0.1169
ZHP1,B16,SES,NJP10,NJP03,D4,0.1256
ZHP1,B16,SES,NJP10,NJP03,D5,0.1538
ZHP1,B16,SES,NJP10,NJP03,D6,0.1276
ZHP1,B16,SES,NJP10,NJP03,D7,0.1632
ZHP1,B16,SES,NJP10,NJP03,D8,0.1154
ZHP1,B17,SES,NJP10,CK1,D1,0.0984
ZHP1,B17,SES,NJP10,CK1,D2,0.1049
ZHP1,B17,SES,NJP10,CK1,D3,0.1229
ZHP1,B17,SES,NJP10,CK1,D4,0.1266
ZHP1,B17,SES,NJP10,CK1,D5,0.1522
ZHP1,B17,SES,NJP10,CK1,D6,0.1299
ZHP1,B17,SES,NJP10,CK1,D7,0.1077
ZHP1,B17,SES,NJP10,CK1,D8,0.1226
ZHP1,B18,SES,NJP10,G8,D1,0.0996
ZHP1,B18,SES,NJP10,G8,D2,0.1077
ZHP1,B18,SES,NJP10,G8,D3,0.124
ZHP1,B18,SES,NJP10,G8,D4,0.1479
ZHP1,B18,SES,NJP10,G8,D5,0.1465
ZHP1,B18,SES,NJP10,G8,D6,0.1309
ZHP1,B18,SES,NJP10,G8,D7,0.2251
ZHP1,B18,SES,NJP10,G8,D8,0.1129
ZHP1,B19,SES,NJP10,F27,D1,0.1002
ZHP1,B19,SES,NJP10,F27,D2,0.1007
ZHP1,B19,SES,NJP10,F27,D3,0.1172
ZHP1,B19,SES,NJP10,F27,D4,0.1957
ZHP1,B19,SES,NJP10,F27,D5,0.1334
ZHP1,B19,SES,NJP10,F27,D6,0.1221
ZHP1,B19,SES,NJP10,F27,D7,0.1503
ZHP1,B19,SES,NJP10,F27,D8,0.1048
ZHP1,B20,SES,NJP10,KF11,D1,0.097
ZHP1,B20,SES,NJP10,KF11,D2,0.0995
ZHP1,B20,SES,NJP10,KF11,D3,0.112
ZHP1,B20,SES,NJP10,KF11,D4,0.1394
ZHP1,B20,SES,NJP10,KF11,D5,0.1354
ZHP1,B20,SES,NJP10,KF11,D6,0.1221
ZHP1,B20,SES,NJP10,KF11,D7,0.1021
ZHP1,B20,SES,NJP10,KF11,D8,0.104
ZHP1,B21,SES,NJP10,F19,D1,0.0988
ZHP1,B21,SES,NJP10,F19,D2,0.1003
ZHP1,B21,SES,NJP10,F19,D3,0.1013
ZHP1,B21,SES,NJP10,F19,D4,0.1042
ZHP1,B21,SES,NJP10,F19,D5,0.1024
ZHP1,B21,SES,NJP10,F19,D6,0.1026
ZHP1,B21,SES,NJP10,F19,D7,0.105
ZHP1,B21,SES,NJP10,F19,D8,0.1025
ZHP1,B22,SES,NJP10,G7d2,D1,0.0981
ZHP1,B22,SES,NJP10,G7d2,D2,0.1034
ZHP1,B22,SES,NJP10,G7d2,D3,0.1115
ZHP1,B22,SES,NJP10,G7d2,D4,0.1116
ZHP1,B22,SES,NJP10,G7d2,D5,0.1113
ZHP1,B22,SES,NJP10,G7d2,D6,0.1143
ZHP1,B22,SES,NJP10,G7d2,D7,0.114
ZHP1,B22,SES,NJP10,G7d2,D8,0.131
ZHP1,B23,SES,NJP10,blank,D1,0.0997
ZHP1,B23,SES,NJP10,blank,D2,0.1003
ZHP1,B23,SES,NJP10,blank,D3,0.1032
ZHP1,B23,SES,NJP10,blank,D4,0.1035
ZHP1,B23,SES,NJP10,blank,D5,0.1038
ZHP1,B23,SES,NJP10,blank,D6,0.104
ZHP1,B23,SES,NJP10,blank,D7,0.1062
ZHP1,B23,SES,NJP10,blank,D8,0.1116
ZHP1,B24,SES,NJP10,blank,D1,0.0997
ZHP1,B24,SES,NJP10,blank,D2,0.1005
ZHP1,B24,SES,NJP10,blank,D3,0.1034
ZHP1,B24,SES,NJP10,blank,D4,0.1026
ZHP1,B24,SES,NJP10,blank,D5,0.1051
ZHP1,B24,SES,NJP10,blank,D6,0.1024
ZHP1,B24,SES,NJP10,blank,D7,0.104
ZHP1,B24,SES,NJP10,blank,D8,0.1061
ZHP1,C1,SES,NJP10,blank,D1,0.1004
ZHP1,C1,SES,NJP10,blank,D2,0.1039
ZHP1,C1,SES,NJP10,blank,D3,0.1033
ZHP1,C1,SES,NJP10,blank,D4,0.1042
ZHP1,C1,SES,NJP10,blank,D5,0.1048
ZHP1,C1,SES,NJP10,blank,D6,0.1029
ZHP1,C1,SES,NJP10,blank,D7,0.1002
ZHP1,C1,SES,NJP10,blank,D8,0.1012
ZHP1,C2,SES,NJP10,blank,D1,0.1006
ZHP1,C2,SES,NJP10,blank,D2,0.1018
ZHP1,C2,SES,NJP10,blank,D3,0.1048
ZHP1,C2,SES,NJP10,blank,D4,0.1047
ZHP1,C2,SES,NJP10,blank,D5,0.1034
ZHP1,C2,SES,NJP10,blank,D6,0.1036
ZHP1,C2,SES,NJP10,blank,D7,0.1013
ZHP1,C2,SES,NJP10,blank,D8,0.1024
ZHP1,C3,SES,NJP10,NJP10,D1,0.0985
ZHP1,C3,SES,NJP10,NJP10,D2,0.099
ZHP1,C3,SES,NJP10,NJP10,D3,0.1027
ZHP1,C3,SES,NJP10,NJP10,D4,0.1038
ZHP1,C3,SES,NJP10,NJP10,D5,0.1045
ZHP1,C3,SES,NJP10,NJP10,D6,0.1032
ZHP1,C3,SES,NJP10,NJP10,D7,0.1038
ZHP1,C3,SES,NJP10,NJP10,D8,0.1058
ZHP1,C4,SES,NJP10,G7,D1,0.1254
ZHP1,C4,SES,NJP10,G7,D2,0.1025
ZHP1,C4,SES,NJP10,G7,D3,0.1168
ZHP1,C4,SES,NJP10,G7,D4,0.1344
ZHP1,C4,SES,NJP10,G7,D5,0.139
ZHP1,C4,SES,NJP10,G7,D6,0.1267
ZHP1,C4,SES,NJP10,G7,D7,0.1065
ZHP1,C4,SES,NJP10,G7,D8,0.1175
ZHP1,C5,SES,NJP10,CMF9,D1,0.1162
ZHP1,C5,SES,NJP10,CMF9,D2,0.0987
ZHP1,C5,SES,NJP10,CMF9,D3,0.1181
ZHP1,C5,SES,NJP10,CMF9,D4,0.1356
ZHP1,C5,SES,NJP10,CMF9,D5,0.1451
ZHP1,C5,SES,NJP10,CMF9,D6,0.1277
ZHP1,C5,SES,NJP10,CMF9,D7,0.2039
ZHP1,C5,SES,NJP10,CMF9,D8,0.1082
ZHP1,C6,SES,NJP10,KF19,D1,0.0986
ZHP1,C6,SES,NJP10,KF19,D2,0.0983
ZHP1,C6,SES,NJP10,KF19,D3,0.1302
ZHP1,C6,SES,NJP10,KF19,D4,0.1371
ZHP1,C6,SES,NJP10,KF19,D5,0.1433
ZHP1,C6,SES,NJP10,KF19,D6,0.124
ZHP1,C6,SES,NJP10,KF19,D7,0.2606
ZHP1,C6,SES,NJP10,KF19,D8,0.1071
ZHP1,C7,SES,NJP10,G7d8,D1,0.0967
ZHP1,C7,SES,NJP10,G7d8,D2,0.0973
ZHP1,C7,SES,NJP10,G7d8,D3,0.1009
ZHP1,C7,SES,NJP10,G7d8,D4,0.1412
ZHP1,C7,SES,NJP10,G7d8,D5,0.1631
ZHP1,C7,SES,NJP10,G7d8,D6,0.1265
ZHP1,C7,SES,NJP10,G7d8,D7,0.2058
ZHP1,C7,SES,NJP10,G7d8,D8,0.1052
ZHP1,C8,SES,NJP10,NJP01,D1,0.1221
ZHP1,C8,SES,NJP10,NJP01,D2,0.1836
ZHP1,C8,SES,NJP10,NJP01,D3,0.1131
ZHP1,C8,SES,NJP10,NJP01,D4,0.2881
ZHP1,C8,SES,NJP10,NJP01,D5,0.1614
ZHP1,C8,SES,NJP10,NJP01,D6,0.1294
ZHP1,C8,SES,NJP10,NJP01,D7,0.178
ZHP1,C8,SES,NJP10,NJP01,D8,0.106
ZHP1,C9,SES,NJP10,CMF4,D1,0.1063
ZHP1,C9,SES,NJP10,CMF4,D2,0.1001
ZHP1,C9,SES,NJP10,CMF4,D3,0.1003
ZHP1,C9,SES,NJP10,CMF4,D4,0.1571
ZHP1,C9,SES,NJP10,CMF4,D5,0.16
ZHP1,C9,SES,NJP10,CMF4,D6,0.1284
ZHP1,C9,SES,NJP10,CMF4,D7,0.1997
ZHP1,C9,SES,NJP10,CMF4,D8,0.107
ZHP1,C10,SES,NJP10,G2,D1,0.0992
ZHP1,C10,SES,NJP10,G2,D2,0.1021
ZHP1,C10,SES,NJP10,G2,D3,0.1033
ZHP1,C10,SES,NJP10,G2,D4,0.2292
ZHP1,C10,SES,NJP10,G2,D5,0.1164
ZHP1,C10,SES,NJP10,G2,D6,0.1058
ZHP1,C10,SES,NJP10,G2,D7,0.1858
ZHP1,C10,SES,NJP10,G2,D8,0.1035
ZHP1,C11,SES,NJP10,NJP02,D1,0.1013
ZHP1,C11,SES,NJP10,NJP02,D2,0.1001
ZHP1,C11,SES,NJP10,NJP02,D3,0.127
ZHP1,C11,SES,NJP10,NJP02,D4,0.1943
ZHP1,C11,SES,NJP10,NJP02,D5,0.1724
ZHP1,C11,SES,NJP10,NJP02,D6,0.1253
ZHP1,C11,SES,NJP10,NJP02,D7,0.2132
ZHP1,C11,SES,NJP10,NJP02,D8,0.1206
ZHP1,C12,SES,NJP10,G7dB,D1,0.1344
ZHP1,C12,SES,NJP10,G7dB,D2,0.0984
ZHP1,C12,SES,NJP10,G7dB,D3,0.1144
ZHP1,C12,SES,NJP10,G7dB,D4,0.2334
ZHP1,C12,SES,NJP10,G7dB,D5,0.1338
ZHP1,C12,SES,NJP10,G7dB,D6,0.1144
ZHP1,C12,SES,NJP10,G7dB,D7,0.217
ZHP1,C12,SES,NJP10,G7dB,D8,0.1039
ZHP1,C13,SES,NJP10,NJP21,D1,0.1259
